"id";"x";"y"
4041;-356;-872
4042;-330;-867
4043;-365;-867
4044;-345;-868
4045;-357;-861
4046;-367;-856
4047;-345;-859
4048;-339;-853
4049;-354;-851
4050;-328;-859
4051;-451;-542
4052;-456;-553
4053;-467;-546
4054;-475;-552
4055;-444;-551
4056;-459;-541
4057;-446;-560
4058;-455;-564
4059;-467;-565
4060;-478;-560
4061;-465;-557
4062;-315;77
4063;-201;173
4064;-289;142
4065;-289;86
4066;-164;-120
4067;94;-188
4068;-169;-196
4069;-436;-432
4070;-38;-313
4071;-90;15
4072;85;-190
4073;-183;-193
4074;-148;-121
4075;30;-255
4076;-156;-176
4077;64;35
4078;68;25
4079;84;18
4080;25;42
4081;125;-12
4082;74;16
4083;56;27
4084;148;-20
4085;-304;123
4086;-274;98
4087;-229;161
4088;-483;-69
4089;-207;136
4090;-267;160
4091;-198;-44
4092;-194;166
4093;-310;111
4094;-240;105
4095;-217;162
4096;-316;68
4097;-223;153
4098;330;-494
4099;526;-537
4100;552;-507
4101;526;-546
4102;536;-540
4103;534;-530
4104;516;-549
4105;-389;-515
4106;-383;-522
4107;-583;-606
4108;-719;-753
4109;-713;-763
4110;-701;-754
4111;-727;-690
4112;-692;-753
4113;-739;-677
4114;-686;-737
4115;-721;-683
4116;-732;-682
4117;-703;-735
4118;-696;-722
4119;-43;710
4120;-60;904
4121;-388;365
4122;-307;527
4123;-424;698
4124;-433;691
4125;-434;680
4126;-425;685
4127;-475;818
4128;-410;685
4129;-417;694
4130;-418;679
4131;331;-396
4132;315;-423
4133;308;-442
4134;322;-413
4135;248;-845
4136;276;-833
4137;257;-842
4138;-787;321
4139;-953;400
4140;-964;390
4141;-745;703
4142;-1170;229
4143;-956;409
4144;-964;401
4145;-954;389
4146;64;-535
4147;102;-524
4148;-63;-511
4149;139;-538
4150;328;-404
4151;297;-451
4152;86;-208
4153;299;-440
4154;-774;-741
4155;-769;-755
4156;-761;-758
4157;-766;-743
4158;-1163;46
4159;-1233;13
4160;-1243;-284
4161;-1350;83
4162;-1234;1
4163;-1224;8
4164;-1348;72
4165;-1333;90
4166;-1223;-2
4167;-1343;64
4168;-1339;78
4169;-1342;90
4170;-1334;67
4171;-1329;79
4172;-42;168
4173;537;-169
4174;732;-148
4175;732;-163
4176;727;-138
4177;726;-155
4178;724;-168
4179;710;-151
4180;715;-165
4181;711;-138
4182;719;-140
4183;383;-562
4184;497;-724
4185;487;-730
4186;346;-660
4187;508;-718
4188;497;-734
4189;509;-616
4190;507;-730
4191;516;-724
4192;522;-705
4193;518;-714
4194;511;-705
4195;330;-307
4196;499;-714
4197;487;-718
4198;500;-706
4199;-96;-461
4200;-57;-98
4201;-37;-96
4202;-164;-164
4203;-174;-125
4204;-177;-202
4205;-167;-149
4207;344;57
4208;351;49
4209;-1104;-48
4210;-1110;-57
4211;-1108;-67
4212;-572;-71
4213;-1098;-66
4214;-1097;-56
4215;415;-341
4216;404;-362
4217;397;-361
4218;404;-347
4219;412;-331
4220;395;-339
4221;395;-351
4222;-1202;583
4224;-1354;678
4225;-1342;694
4226;-1349;687
4227;-1353;667
4228;-1329;678
4229;-1345;661
4230;-1325;688
4231;-1337;684
4232;-1344;677
4233;-1331;695
4234;-1339;668
4235;-1329;669
4236;-779;193
4237;378;-719
4238;498;-885
4239;492;-880
4240;-565;151
4241;-539;171
4242;-587;120
4243;-547;164
4244;-569;140
4245;-576;130
4246;92;-519
4247;-47;-523
4248;150;-543
4249;396;-611
4250;542;-757
4251;531;-765
4252;294;-647
4253;529;-757
4254;539;-748
4255;-593;-212
4256;-595;-224
4257;-549;-338
4258;-586;-217
4259;-590;-233
4260;-289;-381
4261;-582;-228
4262;-582;-239
4263;-439;199
4264;-604;298
4265;-598;307
4266;-613;298
4267;63;-516
4268;-65;-524
4269;138;-528
4270;793;210
4271;66;-525
4272;119;-526
4273;272;-286
4274;130;-545
4275;24;-512
4276;14;-518
4277;128;-521
4278;373;438
4279;84;-535
4280;75;-516
4281;-16;-519
4282;129;-533
4283;6;-512
4284;-591;2
4285;-420;-117
4286;-163;-231
4287;-482;388
4288;-426;-66
4289;-109;-205
4290;-304;-283
4291;-405;253
4292;-311;-274
4293;63;268
4294;286;-448
4295;100;-244
4296;306;-431
4297;166;-284
4298;179;-255
4299;171;-275
4300;370;-333
4301;403;-333
4302;24;-1147
4303;149;-533
4304;-225;393
4305;-286;573
4306;-164;-67
4307;84;-83
4308;-262;571
4309;-272;574
4310;-288;562
4311;-412;298
4312;-279;567
4313;-298;552
4314;-275;560
4315;-286;553
4316;-264;562
4317;-400;749
4318;-272;552
4319;-255;559
4320;-281;542
4321;-270;544
4322;-260;550
4323;422;-722
4324;429;-702
4325;426;-713
4326;406;-727
4327;413;-722
4328;420;-693
4329;399;-720
4330;107;-284
4331;414;-712
4332;421;-702
4333;411;-703
4334;1057;-980
4335;510;-672
4336;1166;-1070
4337;1160;-1079
4338;1164;-1087
4339;1295;-692
4340;1175;-1065
4341;1179;-1074
4342;1173;-1082
4343;434;-813
4345;-365;325
4346;-375;310
4347;113;-102
4348;10;-207
4349;-361;318
4350;-100;-132
4352;-90;856
4353;-100;856
4354;397;642
4355;-179;167
4356;-276;145
4357;-265;90
4358;-242;139
4359;-317;88
4360;-195;139
4361;191;-253
4362;-667;-145
4363;-543;338
4364;-535;345
4365;-536;333
4366;389;-136
4367;-93;164
4368;-262;245
4369;39;35
4370;92;10
4371;102;5
4372;346;73
4373;-552;154
4374;-378;-338
4375;-569;-396
4376;-564;-385
4377;-557;-391
4378;373;28
4379;602;115
4380;198;-183
4381;573;-423
4382;576;-351
4383;574;-386
4384;-196;-215
4385;-176;-172
4386;-185;-186
4387;-192;-148
4388;-188;-174
4389;-221;-230
4390;-209;-146
4391;-256;-235
4392;-201;-182
4393;-508;-270
4394;-227;-142
4395;-210;-121
4396;-247;-232
4397;-233;-115
4398;-192;-133
4399;-213;-131
4400;-179;-148
4401;-238;-125
4402;1276;-313
4403;1433;-365
4404;685;-135
4405;1426;-375
4406;1433;-353
4407;1417;-370
4408;1423;-362
4409;1417;-383
4410;1397;-372
4411;1407;-367
4412;1401;-382
4413;1428;-345
4414;1409;-378
4415;1415;-344
4416;1426;-336
4417;1396;-361
4418;1402;-345
4419;1408;-336
4420;1403;-354
4421;1417;-332
4422;1412;-358
4423;1420;-353
4424;-228;-369
4425;114;-5
4426;66;-249
4427;43;24
4428;1168;-261
4429;1309;-282
4430;1317;-302
4431;1366;287
4432;1312;-274
4433;1324;-291
4434;1325;-281
4435;-368;334
4436;-184;144
4437;-276;155
4438;-757;77
4439;-625;-119
4440;-845;-290
4441;-1043;-308
4442;-1044;-296
4443;-1048;-318
4444;-1052;-305
4445;-1050;-290
4446;-1036;-290
4447;-1034;-303
4448;-1036;-316
4449;61;-337
4450;193;-499
4451;362;-298
4452;187;-519
4453;192;-510
4454;-539;-417
4455;185;-495
4456;180;-509
4457;900;-1041
4458;1020;-1147
4459;1029;-1138
4460;1028;-1128
4461;229;-615
4462;1014;-1140
4463;1016;-1130
4465;-577;120
4466;-404;143
4467;-558;145
4468;83;-523
4469;62;-506
4470;-299;-162
4471;-434;-537
4472;-374;136
4473;-516;265
4474;-508;260
4475;-504;271
4476;-561;133
4477;-538;160
4478;-656;-8
4479;362;369
4480;-530;-175
4481;181;-623
4482;256;-793
4483;-627;-106
4484;-627;-133
4485;-380;-228
4486;-625;-145
4487;562;-482
4488;540;-509
4489;-1095;-1034
4490;-1215;-1166
4491;-1218;-1175
4492;-64;-97
4493;-581;0
4494;-585;-18
4495;-519;-225
4496;-581;10
4497;-98;-771
4498;-134;-976
4499;424;-780
4500;-114;-972
4501;-116;-985
4502;-125;-970
4503;-101;-976
4504;-129;-961
4505;-103;-963
4506;-101;-956
4507;-117;-958
4508;-427;54
4509;-134;-954
4510;-114;-950
4511;-539;-699
4512;-141;-954
4513;-126;-948
4514;-18;-508
4515;75;-529
4516;-64;-418
4517;-54;-506
4518;102;-535
4519;-25;-502
4520;25;-522
4521;-143;-176
4522;-154;-113
4523;-191;-199
4524;-149;-160
4525;-191;-171
4526;-158;-188
4527;-156;-131
4528;-166;-179
4529;-132;-184
4530;-438;-526
4531;-426;-534
4532;-429;-523
4533;-431;-512
4534;-439;-516
4535;-1034;-87
4536;-1229;-57
4537;-1231;-70
4538;-1213;-60
4539;-1222;-67
4540;-1220;-53
4541;-1215;-73
4542;3;-1336
4543;11;-1329
4544;3;-1321
4545;-10;-1321
4546;-3;-1329
4547;-13;-1331
4548;-130;-542
4549;-51;19
4550;102;-514
4551;424;-271
4553;418;-262
4554;422;-255
4555;-291;176
4556;-487;227
4557;-403;303
4558;-396;298
4559;80;7
4560;52;18
4561;149;-31
4562;553;-491
4563;515;-537
4564;379;246
4565;522;-527
4567;536;-500
4568;551;-481
4569;507;-546
4570;543;-490
4571;530;-511
4572;530;-521
4573;591;-199
4575;-670;480
4576;-1115;-560
4577;-1249;-674
4578;-1265;-669
4579;-1258;-677
4580;-1049;-439
4581;-1258;-656
4582;-1251;-664
4583;-1267;-659
4584;-551;139
4585;-567;126
4586;-553;302
4587;111;-517
4588;-42;-501
4589;137;-518
4590;15;-505
4591;35;-510
4592;-40;-259
4593;-113;-319
4595;-39;-920
4596;-26;-921
4597;-33;-914
4598;-505;-475
4599;-522;-429
4600;-496;-481
4601;-514;-447
4602;-508;-454
4603;-481;-513
4604;-512;-437
4605;-924;421
4606;-1102;483
4607;-1106;494
4608;-1111;488
4609;-1103;471
4610;-1111;477
4611;-1109;464
4613;-1102;502
4615;-1098;457
4616;-1087;460
4617;-902;171
4618;-1091;476
4619;-1091;484
4620;-1094;467
4621;-1082;473
4622;-1094;495
4623;-1085;490
4624;-197;374
4625;-228;532
4626;-238;531
4627;-350;125
4628;-553;538
4629;-238;522
4630;-597;-103
4631;-54;149
4632;-33;159
4633;-55;161
4634;-6;162
4635;-20;158
4636;-48;141
4637;-19;167
4638;294;482
4639;-306;229
4640;-31;169
4641;-45;158
4642;-75;348
4643;21;261
4644;-34;517
4645;-43;522
4646;-30;507
4647;-67;520
4648;-63;506
4649;-55;503
4650;-59;517
4651;-49;513
4652;-39;507
4653;-53;525
4654;-46;501
4655;-149;-258
4656;-169;-252
4657;-159;-259
4658;-313;-185
4659;-834;55
4660;-834;43
4661;-829;65
4662;-831;32
4663;-820;60
4665;-432;-145
4666;-427;-158
4667;-368;-62
4668;-307;62
4669;-200;129
4670;-237;155
4671;-294;65
4672;-204;146
4673;-309;93
4674;-256;84
4675;-223;143
4676;-311;46
4677;278;-109
4678;458;-87
4679;357;-216
4680;274;-129
4681;182;-307
4682;457;-97
4683;-242;116
4684;-308;38
4685;179;36
4686;154;57
4687;152;67
4688;169;42
4689;165;51
4690;184;17
4691;179;27
4692;164;68
4693;157;46
4694;170;29
4695;-230;88
4696;-63;45
4697;-299;137
4698;-193;108
4699;-259;107
4700;-262;67
4701;-192;149
4702;-313;56
4703;-319;43
4704;-512;-40
4705;-297;23
4706;-320;313
4707;-307;82
4708;-253;73
4709;-76;88
4710;161;36
4711;182;4
4712;-673;-176
4713;167;14
4714;176;14
4715;163;24
4716;177;-5
4717;171;3
4718;781;426
4719;783;416
4720;772;432
4721;778;399
4722;763;426
4723;761;438
4724;787;406
4725;744;458
4726;772;420
4727;775;410
4728;108;253
4729;768;401
4730;747;448
4732;751;438
4733;764;413
4734;733;467
4736;753;427
4737;737;454
4738;-288;54
4739;-205;120
4740;6;850
4741;-304;30
4742;-184;113
4743;-303;101
4745;-265;37
4746;-239;94
4747;-390;-53
4748;-220;73
4749;-250;122
4750;-276;37
4751;-189;131
4752;-279;90
4753;-202;110
4754;-247;87
4755;-287;43
4756;225;-350
4757;214;-358
4758;204;-342
4759;215;-346
4760;206;-353
4761;223;-333
4762;226;-340
4763;-366;-38
4764;-179;135
4765;-298;57
4766;-230;57
4767;-213;113
4768;-275;57
4769;-193;96
4770;-249;98
4771;-248;50
4772;-193;120
4773;-301;48
4774;-209;79
4775;-419;808
4776;-514;997
4777;-486;1004
4778;-525;990
4779;-509;990
4780;-496;996
4781;-534;981
4782;-487;995
4783;-519;983
4784;-526;975
4785;-500;987
4786;-541;971
4787;-475;1000
4788;-480;989
4789;-534;967
4790;-465;995
4791;-511;979
4792;-500;977
4793;-491;983
4794;-516;970
4795;-471;987
4796;-525;964
4797;-45;784
4798;-481;979
4799;-542;958
4800;-510;962
4801;-518;957
4802;-544;948
4803;-490;971
4804;-532;956
4805;-534;945
4806;-502;968
4807;-390;506
4808;-497;960
4809;-524;948
4810;-540;937
4811;-496;946
4812;-531;930
4813;-515;938
4814;-504;940
4815;-520;928
4816;-490;955
4817;-504;952
4818;-525;938
4819;-468;978
4820;-513;948
4821;-477;971
4822;-483;963
4823;-509;929
4824;-460;986
4825;219;826
4826;-449;820
4827;-458;974
4828;-472;962
4829;-452;981
4830;-459;957
4831;-483;948
4832;-452;965
4833;-464;967
4834;-473;943
4835;-491;937
4836;-498;931
4837;-464;949
4838;-90;609
4839;-482;937
4840;570;-95
4841;760;-58
4842;766;-68
4843;762;-79
4844;756;-71
4845;750;-56
4846;748;-68
4847;313;-411
4848;322;-397
4849;289;-440
4850;349;-353
4851;-237;66
4852;-282;16
4853;-325;-249
4854;-290;31
4855;240;-140
4856;-133;-403
4857;243;-1182
4858;267;-1365
4859;259;-1371
4860;19;-262
4861;306;1255
4862;405;1240
4863;365;1429
4864;252;1222
4865;300;1470
4866;372;1415
4867;453;1230
4868;215;1077
4869;327;1305
4870;352;1484
4871;364;1420
4872;-320;-715
4873;-321;-706
4874;-340;-700
4875;-334;-706
4876;464;1410
4877;462;1401
4878;479;1395
4879;473;1402
4880;467;1392
4881;453;1395
4882;451;1404
4883;472;1381
4884;454;1386
4885;463;1381
4886;480;1386
4887;1673;-565
4888;1801;-580
4889;1803;-602
4890;1807;-590
4891;1790;-586
4892;1791;-603
4893;1796;-593
4894;-1122;-497
4895;-1281;-544
4896;-1284;-533
4897;-1284;-555
4898;-1294;-535
4899;-1290;-547
4900;-1289;-562
4901;-1300;-544
4902;-1299;-555
4903;-1292;-575
4904;-1298;-565
4905;-1283;-571
4906;-1282;-581
4907;-1272;-580
4908;-1274;-567
4909;-968;-663
4910;-1275;-556
4911;-864;-518
4912;-1045;-19
4913;-1265;-571
4914;-1265;-558
4915;-1109;171
4916;-1269;-547
4917;-1274;-537
4918;137;-22
4919;62;15
4920;382;-160
4921;140;22
4922;31;30
4923;102;-4
4924;89;0
4925;258;973
4926;268;973
4927;290;967
4928;277;978
4929;574;-373
4930;577;-335
4931;180;-506
4932;190;-488
4933;182;-471
4934;177;-488
4935;173;-474
4936;172;-460
4937;172;-450
4938;163;-453
4939;158;-460
4940;166;-479
4941;124;-304
4942;137;-306
4943;143;-316
4944;153;-312
4945;129;-316
4946;117;-313
4947;361;46
4948;352;63
4949;336;78
4950;-185;91
4951;426;-49
4952;417;-29
4953;192;1455
4954;190;1625
4955;250;1504
4956;201;1627
4957;210;1629
4958;263;1162
4959;220;1625
4960;265;1448
4961;210;1618
4962;196;1618
4963;224;1617
4964;197;1604
4965;212;1604
4966;204;1610
4967;188;1611
4968;220;1608
4969;273;1416
4970;285;1415
4971;304;1409
4972;260;1414
4973;768;1007
4974;295;1412
4975;34;1214
4976;313;1403
4977;268;1408
4978;289;1404
4979;280;1406
4980;252;1406
4981;690;1173
4982;243;1408
4983;-175;-789
4984;-185;-1256
4985;-215;-991
4986;-240;-651
4987;-219;-981
4988;-208;-983
4989;323;1395
4990;260;1401
4991;300;1400
4992;309;1394
4993;431;1565
4994;103;635
4995;289;1395
4996;243;1398
4997;29;1436
4998;251;1391
4999;317;1388
5000;-227;1166
5001;-276;1351
5002;-256;1360
5003;-268;1358
5004;-279;1341
5005;-254;1343
5006;-261;1350
5007;158;1079
5008;-245;1347
5009;-247;1356
5010;-268;1343
5011;146;927
5012;-259;1335
5013;-272;1333
5014;-746;-952
5015;-881;-1070
5016;-891;-1062
5017;-887;-1077
5018;-896;-1070
5019;-994;348
5020;-1178;422
5021;-1176;445
5022;-1164;435
5023;-1161;446
5024;-1169;450
5025;-1178;436
5026;-1164;424
5027;-405;954
5028;-530;1124
5029;-542;1118
5030;-529;1106
5031;-521;1117
5032;-535;1112
5033;-152;-1391
5034;-143;-1550
5035;-184;-1547
5036;-168;-1549
5037;-158;-1552
5038;-176;-1555
5039;-150;-1558
5040;-164;-1560
5041;-174;-1541
5042;-155;-1543
5043;-141;-1540
5044;-159;-1528
5045;-173;-1530
5046;-164;-1536
5047;-149;-1534
5048;-183;-1536
5049;-627;-198
5050;298;-417
5051;-215;-385
5052;-498;122
5053;-223;-352
5054;-199;-388
5055;-203;-370
5056;-230;-380
5057;-191;-396
5058;-213;-350
5059;-183;-358
5060;-163;-361
5061;-214;-371
5062;-181;-393
5063;-185;-346
5064;-210;-391
5065;-167;-381
5066;-201;-359
5067;-203;-398
5068;-173;-373
5069;304;-476
5070;-174;-361
5071;-202;-348
5072;-192;-364
5073;-175;-347
5074;-211;-361
5075;-181;-381
5076;701;-657
5077;698;-586
5078;702;-566
5079;712;-548
5080;691;-592
5081;710;-558
5082;847;-432
5083;696;-574
5084;703;-544
5085;691;-660
5086;510;-630
5087;706;-535
5088;693;-669
5089;696;-648
5090;687;-570
5091;694;-561
5092;701;-553
5093;685;-672
5094;683;-561
5095;680;-661
5096;676;-672
5097;693;-542
5098;668;-592
5099;688;-582
5100;696;-533
5101;682;-596
5102;679;-575
5103;679;-587
5104;-348;-818
5105;-388;-792
5106;-343;-812
5107;689;-750
5108;694;-741
5109;685;-760
5111;418;-40
5112;-88;319
5113;-123;478
5114;-486;489
5115;-288;851
5116;-507;444
5117;-502;453
5118;-292;858
5119;-494;461
5120;-482;464
5121;-492;449
5122;-485;455
5123;-504;434
5124;-507;251
5125;-474;456
5126;-495;438
5127;-173;212
5128;-486;439
5129;-478;446
5130;-291;301
5131;-400;431
5132;-391;435
5134;678;-740
5135;686;-735
5136;678;-750
5137;673;-761
5138;462;703
5139;537;862
5140;546;855
5141;551;829
5142;564;819
5143;548;837
5144;543;847
5145;562;830
5146;554;843
5147;521;858
5148;534;846
5149;530;858
5150;524;848
5151;534;837
5152;550;820
5153;539;828
5154;518;843
5155;530;824
5156;542;816
5157;524;834
5158;556;813
5159;722;393
5160;464;754
5161;444;-406
5162;646;-478
5163;644;-488
5164;48;-391
5165;635;-486
5166;5;314
5167;43;12
5168;-994;-582
5169;-1164;-640
5170;-1174;-632
5171;-1165;-652
5172;-1173;-643
5173;-1151;-654
5174;-1157;-660
5175;-1175;-622
5176;-1102;-566
5177;-1155;-644
5178;-1168;-617
5179;-1164;-630
5180;-1162;-609
5182;-1158;-620
5183;-1146;-638
5184;-1143;-628
5185;-1150;-618
5186;-1153;-630
5187;-1139;-644
5188;-1142;-654
5189;-1036;-523
5190;-1039;-508
5191;-1042;-496
5192;-1034;-493
5193;-1029;-515
5194;-1046;-484
5195;-1031;-504
5196;-1021;-505
5197;-1020;-522
5198;-1026;-538
5199;-1016;-531
5200;-1028;-529
5201;-1025;-494
5202;-1036;-484
5203;-1016;-513
5204;495;-1010
5205;536;-979
5206;504;-1010
5207;510;-1000
5208;-554;-653
5209;-722;-778
5210;-728;-765
5211;-707;-792
5212;-731;-755
5213;-718;-771
5214;-713;-783
5215;-729;-734
5216;-730;-744
5217;-719;-759
5218;-722;-750
5219;-704;-781
5220;-705;-766
5221;-697;-791
5222;-684;-790
5223;-711;-747
5224;-693;-773
5225;-705;-757
5226;-719;-738
5227;-687;-781
5228;-719;-728
5229;-700;-748
5230;-693;-761
5231;-709;-737
5232;-677;-765
5233;-695;-737
5234;-705;-729
5235;-675;-774
5236;-687;-745
5237;-682;-755
5238;545;1655
5239;592;1810
5240;593;1792
5241;606;1800
5242;616;1803
5243;582;1811
5244;569;1801
5245;582;1796
5246;578;1804
5247;595;1801
5248;613;1792
5249;603;1810
5250;624;1792
5251;604;1789
5252;618;1783
5253;627;1780
5254;602;1762
5255;593;1768
5256;615;1764
5257;572;1779
5258;581;1771
5259;588;1777
5260;585;1785
5261;606;1770
5262;598;1780
5263;611;1777
5264;623;1771
5265;566;1790
5266;575;1789
5267;323;1382
5268;261;1392
5269;291;1385
5270;300;1389
5271;235;1393
5272;331;1379
5273;270;1390
5274;300;1378
5275;319;1372
5276;260;1383
5277;328;1361
5278;309;1372
5279;272;1380
5280;330;1369
5281;283;1379
5282;-823;24
5283;-820;73
5284;-824;42
5285;-819;33
5286;-825;52
5287;-802;20
5288;-811;39
5289;-809;29
5290;-813;20
5291;-815;49
5292;-803;46
5293;-808;56
5294;-813;67
5295;-801;34
5296;-809;78
5297;-799;79
5298;-796;68
5299;-788;74
5300;-794;40
5301;-721;195
5302;-798;57
5303;852;-247
5304;957;-625
5305;1035;-278
5306;1033;-289
5307;1026;-272
5308;1024;-284
5309;418;-1095
5310;520;-1248
5311;531;-1245
5312;525;-1237
5313;-1787;-167
5314;-1943;-176
5315;-1948;-167
5316;-1949;-183
5317;-1935;-174
5318;-53;-493
5319;148;-523
5320;11;-496
5321;1;-504
5322;248;979
5323;239;987
5324;259;982
5325;249;989
5326;267;987
5327;277;988
5328;239;997
5329;257;994
5330;248;1002
5331;259;1003
5332;323;-732
5333;22;-493
5334;-10;-504
5335;119;-514
5336;27;-502
5337;72;-506
5338;96;-508
5339;227;-721
5340;754;-816
5341;896;-912
5342;872;-945
5343;891;-933
5344;882;-942
5345;882;-931
5346;895;-923
5347;886;-921
5348;862;-936
5349;872;-933
5350;861;-945
5351;762;-674
5352;871;-923
5353;880;-915
5354;888;-906
5355;866;-916
5356;859;-927
5357;876;-907
5358;-211;49
5359;-223;64
5360;-290;18
5361;-199;68
5362;-249;32
5363;-254;15
5364;-179;84
5365;234;1384
5366;317;1362
5367;292;1372
5368;244;1384
5369;277;1371
5370;254;1376
5371;244;1374
5372;265;1372
5373;234;1373
5374;289;1364
5375;253;1366
5376;272;1355
5377;309;1356
5378;278;1362
5379;-428;-762
5380;-418;-767
5381;-409;-762
5382;-416;-753
5383;-424;-755
5384;32;8
5385;97;-18
5386;561;383
5387;667;533
5388;658;533
5389;670;523
5390;660;520
5391;651;527
5392;-289;-797
5393;-309;-782
5394;-298;-790
5395;194;-652
5396;-315;-771
5397;191;-661
5398;-282;-788
5399;-303;-777
5400;-280;-798
5401;201;-647
5402;-294;-783
5403;-287;-779
5404;-736;-639
5405;-746;-639
5406;-736;-648
5407;-502;-129
5408;-706;-134
5409;-956;199
5410;-1126;283
5411;-888;358
5412;-791;764
5413;-1141;271
5414;-1135;280
5415;-1146;262
5416;-1141;243
5417;-1136;258
5418;-1145;252
5419;-1131;270
5420;-721;50
5421;-1125;264
5422;-1119;277
5423;-1132;246
5424;-1115;259
5425;-1110;245
5426;-1106;256
5427;-1119;247
5428;-1130;236
5429;-1113;269
5430;-1109;279
5431;-1125;253
5432;-1104;267
5433;-39;-706
5434;-117;-926
5435;36;685
5436;-74;464
5437;44;860
5438;32;841
5439;50;839
5440;41;844
5441;28;851
5442;51;852
5443;59;846
5444;37;854
5445;-254;805
5446;-297;977
5447;-283;978
5448;-290;962
5449;-291;970
5450;-274;971
5451;-224;514
5452;-279;964
5453;-302;966
5454;265;1362
5455;309;1343
5456;294;1343
5457;257;1357
5458;302;1348
5459;286;1353
5460;284;1344
5461;296;1356
5462;241;1364
5463;317;1349
5464;325;1352
5465;262;1349
5466;273;1345
5467;-314;1147
5468;247;1356
5469;-181;123
5470;-273;12
5471;-168;82
5472;-231;75
5473;-243;18
5474;-182;102
5475;-275;369
5476;-188;69
5477;-220;84
5478;-264;14
5479;-154;102
5480;-241;55
5481;-214;59
5482;453;-373
5483;671;-385
5484;671;-398
5485;331;-128
5486;663;-404
5487;669;-372
5488;663;-380
5489;663;-392
5490;664;-361
5491;656;-354
5492;658;-370
5493;652;-363
5494;655;-413
5495;654;-382
5496;655;-397
5497;-173;95
5498;-209;89
5499;-242;41
5500;-152;112
5501;-232;46
5502;82;-796
5503;108;-1012
5504;101;-1004
5505;118;-1005
5506;92;-1011
5507;85;-1006
5508;107;-998
5509;77;-1002
5510;93;-998
5511;119;-996
5512;178;-653
5513;78;-983
5514;73;-992
5515;83;-993
5516;117;-979
5517;87;-979
5518;108;-977
5519;97;-975
5520;100;-984
5521;123;-987
5522;93;-989
5523;110;-989
5524;54;8
5525;7;15
5526;117;-18
5527;-39;632
5528;41;1
5529;68;7
5530;20;35
5531;107;-12
5532;33;19
5533;17;16
5534;94;-10
5535;23;24
5536;63;-2
5537;50;-502
5538;-60;-497
5539;124;-596
5540;183;-264
5541;52;-512
5542;118;-482
5543;-33;-484
5544;109;-608
5545;57;-484
5546;-459;-986
5547;-458;-968
5548;-472;-954
5549;-466;-975
5550;-492;-951
5551;-465;-961
5552;-455;-977
5553;-483;-948
5554;-473;-966
5555;-481;-957
5556;12;28
5557;75;-2
5558;51;-1
5559;79;-118
5560;60;-255
5561;22;9
5562;41;351
5563;127;-23
5564;2;6
5565;108;-23
5566;73;-13
5567;51;-11
5568;47;-254
5569;89;-115
5570;97;-39
5571;97;-28
5572;35;-7
5573;142;-51
5574;-585;48
5575;70;-161
5576;82;-162
5577;66;-154
5578;85;-510
5579;79;-479
5580;-11;-494
5581;126;-509
5582;-3;-482
5583;38;-501
5584;109;-478
5585;-32;-495
5586;146;-512
5587;38;-473
5588;0;-494
5589;119;-502
5590;72;-243
5591;90;-496
5592;379;-558
5593;-341;794
5594;541;-165
5595;540;-154
5596;549;-161
5597;1312;750
5598;1465;885
5599;1494;847
5600;1473;878
5601;1489;856
5602;1483;864
5603;1456;893
5604;1499;838
5605;1477;869
5606;590;438
5607;1505;815
5608;1454;883
5609;1465;808
5610;1486;842
5611;1447;896
5612;1505;804
5613;1467;866
5614;1466;839
5615;1501;825
5616;1438;902
5617;1505;794
5618;1481;852
5619;1442;876
5620;1494;804
5621;1456;866
5622;1456;815
5623;1490;822
5624;1428;905
5625;1115;736
5626;1445;843
5627;1415;828
5628;1476;769
5629;1431;873
5630;1461;775
5631;1474;832
5632;1410;858
5633;1478;746
5634;1430;862
5635;1425;792
5636;386;897
5637;1363;888
5638;1425;743
5639;1410;849
5640;1387;839
5641;1435;761
5642;1410;878
5643;1414;784
5644;1460;789
5645;1389;859
5646;1441;747
5647;1430;846
5648;1409;814
5649;1453;783
5650;1401;885
5651;1429;731
5652;1421;847
5653;1386;850
5654;1444;756
5655;1399;863
5656;1417;772
5657;1443;784
5658;1392;879
5659;1447;739
5660;1427;833
5661;1394;831
5662;1466;767
5663;1410;867
5664;1432;784
5665;1473;798
5666;1381;893
5667;1455;762
5668;1447;861
5669;1414;806
5670;1436;794
5671;1391;889
5672;1436;738
5673;1455;825
5674;1399;853
5675;1485;765
5676;1439;867
5677;1438;774
5678;1484;787
5679;1393;899
5680;1468;747
5681;1466;849
5682;1438;828
5683;1495;794
5684;1432;883
5685;1465;721
5686;1476;843
5687;1382;883
5688;1484;755
5689;1436;855
5690;1423;802
5691;1485;797
5692;1425;896
5693;1459;743
5694;1447;833
5695;1397;843
5696;1474;758
5697;1401;874
5698;1445;766
5699;1486;812
5700;1371;894
5701;1472;737
5702;1418;838
5703;1426;812
5704;1448;793
5705;1419;907
5706;1446;718
5707;1465;829
5708;1390;869
5709;1480;778
5710;1446;852
5711;1428;769
5712;1479;805
5713;1413;898
5714;1488;744
5715;1472;857
5716;1437;815
5717;1505;784
5718;1444;886
5719;1469;780
5720;1493;832
5721;1421;888
5722;1501;767
5723;876;507
5724;1447;811
5725;1473;788
5726;1409;908
5727;1475;727
5728;1455;848
5729;1422;857
5730;1500;776
5731;1463;875
5732;1453;751
5733;1496;814
5734;1400;908
5735;1494;752
5736;1460;857
5737;1456;837
